Museum.Name,Legal.Name,Museum.Type,State..Administrative.Location.,Region.Code..AAM.,Is.Museum,Tax.Year,Annual.Revenue
COOPERSVILLE FARM MUSEUM,COOPERSVILLE FARM MUSEUM INC,HISTORY MUSEUM,MI,4,TRUE,2013,103783
COPPER RANGE HISTORICAL MUSEUM,THE COPPER RANGE HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
CORUNNA HISTORICAL VILLAGE OF SHIAWASSEE COUNTY,FRIENDS OF THE CORUNNA HISTORICAL VILLAGE OF SHIAWASSEE COU,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
COURTHOUSE SQUARE ASSOCIATION,COURTHOUSE SQUARE ASSOCIATION INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,85929
CRANBROOK ART MUSEUM,CRANBROOK EDUCATIONAL COMMUNITY,ART MUSEUM,MI,4,TRUE,2013,68818520
CRAWFORD COUNTY HISTORICAL SOCIETY,CRAWFORD COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
CRYSTAL LAKE ART CENTER,ELIZABETH LANE OLIVER CENTER FOR THE ARTS,ART MUSEUM,MI,4,TRUE,2013,477557
CULTURAL ALLIANCE OF SOUTHEASTERN MICHIGAN,CULTURESOURCE,GENERAL MUSEUM,MI,4,TRUE,2013,1033342
CURIOUS KIDS' MUSEUM,CURIOUS KIDS MUSEUM,CHILDREN'S MUSEUM,MI,4,TRUE,2013,556085
DAVID HORODOKER WOMENS ORGANIZATION,DAVID HORODOKER WOMENS ORGANIZATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,56954
DE PREE ART GALLERY,HOPE COLLEGE,ART MUSEUM,MI,4,TRUE,2013,150071399
DELTA COUNTY HISTORICAL SOCIETY FOUNDATION,DELTA COUNTY HISTORICAL SOCIETY FOUNDATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,43422
DELTA TOWNSHIP HISTORICAL SOCIETY,DELTA TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,60
DEPOT TOWN ASSOCIATION,DEPOT TOWN ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
DETROIT INSTITUTE OF ARTS,THE DETROIT INSTITUTE OF ARTS,ART MUSEUM,MI,4,TRUE,2013,54282626
DETROIT THEATER ORGAN SOCIETY,DETROIT THEATER ORGAN SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,207070
DETROIT ZOO,DETROIT ZOOLOGICAL SOCIETY,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",MI,4,FALSE,2013,33321711
DEXTER AREA HISTORICAL SOCIETY AND MUSEUM,DEXTER AREA HISTORICAL SOCIETY AND MUSEUM,HISTORIC PRESERVATION,MI,4,FALSE,2013,107782
DICKSON SCHOOL CULTURAL CENTER,DICKSON SCHOOL CULTURAL CENTER LTD,HISTORY MUSEUM,MI,4,TRUE,2013,2476
DINNERWARE MUSEUM,DINNERWARE MUSEUM INC,NATURAL HISTORY MUSEUM,MI,4,TRUE,2013,72254
DOMINOS FARMS PETTING FARM,DOMINOS FARMS PETTING FARM,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",MI,4,FALSE,2013,156377
DURAND UNION STATION,DURAND UNION STATION INC,HISTORY MUSEUM,MI,4,TRUE,2013,90887
EAGLE HARBOR LIGHT STATION,KEWEENAW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,237706
EASTEND STUDIO AND GALLERY,EASTEND STUDIO AND GALLERY,HISTORY MUSEUM,MI,4,TRUE,2013,72441
EDISON INSTITUTE,THE EDISON INSTITUTE INC,HISTORY MUSEUM,MI,4,TRUE,2013,53023137
EDWARDSBURG MUSEUM,EDWARDSBURG MUSEUM GROUP INC,GENERAL MUSEUM,MI,4,TRUE,2013,0
ELOISE,FRIENDS OF ELOISE,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
EMMET COUNTY GENEALOGICAL SOCIETY,EMMET COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
EMPIRE AREA MUSEUM,EMPIRE AREA HERITAGE GROUP,GENERAL MUSEUM,MI,4,TRUE,2013,14571
EXETER HISTORICAL SOCIETY,EXETER HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,118721
FARMERS ANTIQUE TRACTOR & ENGINE ASSOCIATION,FARMERS ANTIQUE TRACTOR & ENGINE ASSOCIATION,GENERAL MUSEUM,MI,4,TRUE,2013,23884
FARMINGTON HISTORICAL SOCIETY,FARMINGTON HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
FENTON HISTORICAL SOCIETY,FENTON HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
FIGHTING FALCON MILITARY MUSEUM,FIGHTING FALCON MILITARY MUSEUM,HISTORY MUSEUM,MI,4,TRUE,2013,0
FISHTOWN PRESERVATION SOCIETY,FISHTOWN PRESERVATION SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,585425
FLAT RIVER HISTORICAL SOCIETY,FLAT RIVER HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
FLUSHING AREA MUSEUM,FLUSHING AREA HISTORICAL SOCIETY,GENERAL MUSEUM,MI,4,TRUE,2013,0
FOREVER CURIOUS CHILDREN'S MUSEUM,FOREVER CURIOUS CHILDRENS MUSEUM,CHILDREN'S MUSEUM,MI,4,TRUE,2013,59148
FORT CUSTER HISTORICAL SOCIETY,FORT CUSTER HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
FORT ST JOSEPH HISTORICAL ASSOCIATION,FORT ST JOSEPH HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
FOUNDATION AND MUSEUM OF THE 1ST POLISH ARMOURED DIVISION ASSOCIATION,FOUNDATION & MUSEUM OF THE 1ST POLISH ARMOURED DIVISION ASS,HISTORY MUSEUM,MI,4,TRUE,2013,0
FRANKENMUTH HISTORICAL MUSEUM,FRANKENMUTH HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,281533
FRANKLIN HISTORICAL MUSEUM,FRANKLIN HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,22358
FRASER HISTORICAL SOCIETY,THE FRASER HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
FREEPORT HISTORICAL SOCIETY,FREEPORT HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,220146
GALLERY,MARYGROVE COLLEGE,ART MUSEUM,MI,4,TRUE,2013,35381322
GALLERY OF ART,AQUINAS COLLEGE INC,ART MUSEUM,MI,4,TRUE,2013,61546532
GALLERY ONE,GALLERY ONE,ART MUSEUM,MI,4,TRUE,2013,204515
GARDEN PENINSULA HISTORICAL SOCIETY,GARDEN PENINSULA HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
GENESEE COUNTY HISTORICAL & MUSEUM SOCIETY,GENESEE COUNTY HISTORICAL & MUSEUM SOCIETY,HISTORY MUSEUM,MI,4,TRUE,2013,12435
GENESEE TOWNSHIP VETERANS MEMORIAL ASSOCIATION,GENESEE TOWNSHIP VETERANS MEMORIAL ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,6116
GILLETTE NATURAL HISTORY ASSOCIATION,GILLETTE NATURAL HISTORY ASSOCIATION,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",MI,4,FALSE,2013,0
GRAND LEDGE OPERA HOUSE,GRAND LEDGE OPERA HOUSE AUTHORITY,HISTORIC PRESERVATION,MI,4,FALSE,2013,258436
GRAND RAPIDS ART MUSEUM,GRAND RAPIDS ART MUSEUM,ART MUSEUM,MI,4,TRUE,2013,4487163
GRAND RAPIDS CHILDREN'S MUSEUM,GRAND RAPIDS CHILDRENS MUSEUM,CHILDREN'S MUSEUM,MI,4,TRUE,2013,986968
GRAND RAPIDS COMMUNITY LEGENDS,GRAND RAPIDS COMMUNITY LEGENDS INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,150550
GRAND TRAVERSE LIGHTHOUSE MUSEUM,GRAND TRAVERSE LIGHTHOUSE MUSEUM,HISTORY MUSEUM,MI,4,TRUE,2013,165691
GRASS LAKE AREA HISTORICAL SOCIETY,GRASS LAKE AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
GRATIOT COUNTY HISTORICAL SOCIETY,GRATIOT COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,8649
GREAT LAKES LIGHTHOUSE KEEPERS ASSOCIATION,GREAT LAKES LIGHTHOUSE KEEPERS ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,269382
GREAT LAKES NAVAL MEMORIAL & MUSEUM,USS SILVERSIDES SUBMARINES MUSEUM,HISTORY MUSEUM,MI,4,TRUE,2013,1458230
GREAT LAKES SHIPWRECK HISTORICAL SOCIETY,GREAT LAKES SHIPWRECK HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,804171
GREATER CLINTON TOWNSHIP HISTORICAL SOCIETY,GREATER CLINTON TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
GREATER GRAND RAPIDS BOWLING HALL OF FAME,GREATER GRAND RAPIDS BOWLING HALL OF FAME INC,HISTORY MUSEUM,MI,4,TRUE,2013,0
GREATER WEST BLOOMFIELD HISTORICAL SOCIETY,GREATER WEST BLOOMFIELD HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
GREEKTOWN PRESERVATION SOCIETY,GREEKTOWN PRESERVATION SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,92652
GROSSE POINTE HISTORICAL SOCIETY,GROSSE POINTE HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,110971
GROSVENOR HOUSE MUSEUM,GROSVENOR HOUSE MUSEUM ASSOCIATION INC,GENERAL MUSEUM,MI,4,TRUE,2013,0
GULL ROCK LIGHTKEEPERS,GULL ROCK LIGHTKEEPERS,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
GULLIVER HISTORICAL SOCIETY,GULLIVER HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,36343
HADLEY TOWNSHIP HISTORICAL SOCIETY,HADLEY TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
HANKA HOMESTEAD FINNISH MUSEUM,HANKA HOMESTEAD FINNISH MUSEUM,GENERAL MUSEUM,MI,4,TRUE,2013,0
HANOVER HORTON AREA HISTORICAL,HANOVER HORTON AREA HISTORICAL,HISTORIC PRESERVATION,MI,4,FALSE,2013,106138
HARBOR SPRINGS AREA HISTORICAL SOCIETY,HARBOR SPRINGS AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,358042
HARBOR SPRINGS AREA-HISTORICAL SOCIETY,HARBOR SPRINGS AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,358042
HARSENS ISLAND-ST CLAIR FLATS HISTORICAL SOCIETY,HARSENS ISLAND-ST CLAIR FLATS HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,67364
HARSHA HOUSE MUSEUM,HARSHA HOUSE MUSEUM,GENERAL MUSEUM,MI,4,TRUE,2013,75420
HEMLOCK HISTORICAL SOCIETY,HEMLOCK HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
HIGHLAND STATE RECREATION AREA,FRIENDS OF HIGHLAND STATE RECREATION AREA,HISTORIC PRESERVATION,MI,4,FALSE,2013,15077
HIGHLAND TOWNSHIP HISTORICAL SOCIETY,HIGHLAND TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
HISTORIC FORT WAYNE COALITION,HISTORIC FORT WAYNE COALITION INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
HISTORIC MERIDIAN,FRIENDS OF HISTORIC MERIDIAN,HISTORIC PRESERVATION,MI,4,FALSE,2013,74340
HISTORIC PRESERVATION OF ANTIQUE TRACTORS,AACTMAD,HISTORIC PRESERVATION,MI,4,FALSE,2013,113531
HISTORICAL ASSOCIATION OF SOUTH HAVEN,HISTORICAL ASSOCIATION OF SOUTH HAVEN,HISTORIC PRESERVATION,MI,4,FALSE,2013,54614
HISTORICAL HAMTRAMCK,FRIENDS OF HISTORICAL HAMTRAMCK,HISTORIC PRESERVATION,MI,4,FALSE,2013,74559
HISTORICAL SOCIETY FOR THE UNITED STATES DISTRICT COURT FOR THE EASTERN DISTRICT OF MICHIGAN,MARQUETTE BEAUTIFICATION & RESTORATION COMMITTEE INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",MI,4,FALSE,2013,74705
HISTORICAL SOCIETY OF MISSAUKEE COUNTY,THE HISTORICAL SOCIETY OF MISSAUKEE COUNTY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
HISTORY CENTER OF TRAVERSE CITY,HISTORY CENTER OF TRAVERSE CITY,GENERAL MUSEUM,MI,4,TRUE,2013,298565
HISTORY REMEMBERED,HISTORY REMEMBERED INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
HOLLAND HARBOR LIGHTHOUSE HISTORICAL COMMISSION,HOLLAND HARBOR LIGHTHOUSE HISTORICAL COMMISSION,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
HOLLY HISTORICAL SOCIETY,HOLLY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
HOLOCAUST MEMORIAL CENTER,HOLOCAUST MEMORIAL CENTER,HISTORY MUSEUM,MI,4,TRUE,2013,3030095
HOLY HILL CENTER,HOLY HILL CENTER INC,GENERAL MUSEUM,MI,4,TRUE,2013,0
HOMER HISTORICAL SOCIETY,HOMER HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,3905
HOUGHTON & KEWEENAW COUNTY GENEALOGICAL SOCIETY,HOUGHTON & KEWEENAW COUNTY GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
HOUGHTON COUNTY HISTORICAL MUSEUM SOCIETY,HOUGHTON COUNTY HISTORICAL MUSEUM SOCIETY,HISTORY MUSEUM,MI,4,TRUE,2013,36901
HURON COUNTY NATURE CENTER,HURON COUNTY NATURE CENTER INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",MI,4,FALSE,2013,0
INDIAN VILLAGE HISTORICAL COLLECTIONS,INDIAN VILLAGE HISTORICAL COLLECTIONS,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
INLAND WATER ROUTE HISTORICAL SOCIETY,INLAND WATER ROUTE HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
IXL HISTORICAL MUSEUM,IXL HISTORICAL MUSEUM,HISTORIC PRESERVATION,MI,4,FALSE,2013,5393
JACKSON COUNTY HISTORICAL SOCIETY,JACKSON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,198244
JAPANESE CULTURAL CENTER,JAPANESE CULTURAL CENTER TEA HOUSE & GARDENS OF SAGINAW INC,GENERAL MUSEUM,MI,4,TRUE,2013,93368
JOHN BALL ZOOLOGICAL SOCIETY,JOHN BALL ZOO,"ZOO, AQUARIUM, OR WILDLIFE CONSERVATION",MI,4,FALSE,2013,2914042
JOHNSON NATURE CENTER,FRIENDS OF THE JOHNSON NATURECENTER,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",MI,4,FALSE,2013,0
K I SAWYER HERITAGE AIR MUSEUM,K I SAWYER HERITAGE AIR MUSEUM INC,GENERAL MUSEUM,MI,4,TRUE,2013,0
KALAMAZOO LATVIAN HERITAGE CENTER,KALAMAZOO LATVIAN HERITAGE CENTER INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
KALAMAZOO MODEL RAILROAD CLUB,KALAMAZOO MODEL RAILROAD CLUB,GENERAL MUSEUM,MI,4,TRUE,2013,0
KALEVA HISTORICAL SOCIETY,KALEVA HISTORICAL SOCIETY INCORPORATED,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
KENTON-SIDNAW HISTORICAL SOCIETY,KENTON-SIDNAW HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
KEWEENAW COUNTY HISTORICAL SOCIETY,KEWEENAW COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,237706
KIDS 'N' STUFF CHILDREN'S MUSEUM,KIDS-N-STUFF INTERACTIVE EXPERIENCE FOR KIDS,GENERAL MUSEUM,MI,4,TRUE,2013,166725
KLEMM GALLERY,SIENA HEIGHTS UNIVERSITY,ART MUSEUM,MI,4,TRUE,2013,47076009
LAKE COUNTY HISTORICAL SOCIETY,LAKE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,507420
LANSING MODEL RAILROAD CLUB,LANSING MODEL RAILROAD CLUB INC,GENERAL MUSEUM,MI,4,TRUE,2013,0
LANSING POLICE HISTORICAL PRESERVATION ASSOCIATION,LANSING POLICE HISTORICAL PRESERVATION ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
LE SAULT DE SAINT MARIE HISTORICAL SITES,LE SAULT DE SAINT MARIE HISTORICAL SITES INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,487111
LEILA ARBORETUM SOCIETY,LEILA ARBORETUM SOCIETY INC,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",MI,4,FALSE,2013,311253
LENAWEE COUNTY HISTORICAL SOCIETY,LENAWEE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,42676
LES CHENEAUX HISTORICAL ASSOCIATION,LES CHENEAUX HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,285122
LES CHENEAUX HISTORICAL MUSEUM,LES CHENEAUX HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,285122
LESLIE HISTORICAL SOCIETY,LESLIE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
LINCOLN PARK PRESERVATION ALLIANCE,LINCOLN PARK PRESERVATION ALLIANCE,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
LINDEN MILLS HISTORICAL SOCIETY,LINDEN MILLS HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
LITTLE TRAVERSE HISTORICAL SOCIETY,LITTLE TRAVERSE HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,58132
LIVINGSTON COUNTY HISTORICAL SOCIETY,LIVINGSTON COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
LOVELLS TOWNSHIP HISTORICAL SOCIETY,LOVELLS TOWNSHIP HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
LOWELL AREA HISTORICAL ASSOCIATION,LOWELL AREA HISTORICAL ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,80956
LUCE COUNTY HISTORICAL SOCIETY,LUCE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MACKINAW AREA HISTORICAL SOCIETY,MACKINAW AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,147044
MANCHESTER AREA HISTORICAL SOCIETY,MANCHESTER AREA HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MANISTEE ART INSTITUTE,MANISTEE ART INSTITUTE,ART MUSEUM,MI,4,TRUE,2013,0
MANISTEE COUNTY HISTORICAL SOCIETY,MANISTEE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,102190
MARITIME HERITAGE ALLIANCE,MARITIME HERITAGE ALLIANCE,HISTORY MUSEUM,MI,4,TRUE,2013,147228
MARLETTE HISTORICAL SOCIETY,MARLETTE HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MARQUETTE COUNTY HISTORICAL SOCIETY,MARQUETTE COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,1114873
MARQUETTE MARITIME MUSEUM,MARQUETTE MARITIME MUSEUM,HISTORY MUSEUM,MI,4,TRUE,2013,134431
MARQUETTE RANGE IRON MINING HERITAGE THEME PARK,MARQUETTE RANGE IRON MINING HERITAGE THEME PARK INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,42790
MARY SHELDON ISMON HOUSE,FRIENDS OF MARY SHELDON ISMON HOUSE,HISTORIC PRESERVATION,MI,4,FALSE,2013,41861
MASON COUNTY HISTORICAL SOCIETY,MASON COUNTY HISTORICAL SOCIETY INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,990568
MEMPHIS HISTORICAL SOCIETY,MEMPHIS HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MENOMINEE OPERA HOUSE,MENOMINEE OPERA HOUSE COMMITTEE INC,GENERAL MUSEUM,MI,4,TRUE,2013,54375
MERIDIAN HISTORIC VILLAGE,FRIENDS OF HISTORIC MERIDIAN,HISTORIC PRESERVATION,MI,4,FALSE,2013,74340
METAMORA HISTORICAL SOCIETY,METAMORA HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MICHIGAMME MUSEUM,MICHIGAMME MUSEUM 1900 STEAMER FUND,HISTORIC PRESERVATION,MI,4,FALSE,2013,103
MICHIGAN AIR GUARD HISTORICAL ASSOCIATION,MICHIGAN AIR GUARD HISTORICAL ASSOCIATION,HISTORY MUSEUM,MI,4,TRUE,2013,64111
MICHIGAN BLACK HORSEMANS ASSOCIATION,MICHIGAN BLACK HORSEMANS ASSOCIATION INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,5078
MICHIGAN FALLEN HEROES MEMORIAL,MICHIGAN FALLEN HEROES MEMORIAL,HISTORIC PRESERVATION,MI,4,FALSE,2013,25783
MICHIGAN FARMERS HALL OF FAME,MICHIGAN FARMERS HALL OF FAME,GENERAL MUSEUM,MI,4,TRUE,2013,0
MICHIGAN FIREHOUSE MUSEUM AND EDUCATION CENTER,MICHIGAN FIREHOUSE MUSEUM AND EDUCATION CENTER,HISTORY MUSEUM,MI,4,TRUE,2013,355005
MICHIGAN FLYWHEELERS,MICHIGAN FLYWHEELERS MUSEUM,GENERAL MUSEUM,MI,4,TRUE,2013,286808
MICHIGAN FLYWHEELERS MUSEUM,MICHIGAN FLYWHEELERS MUSEUM,GENERAL MUSEUM,MI,4,TRUE,2013,286808
MICHIGAN FORESTRY AND PARK ASSOCIATION,MICHIGAN FORESTRY AND PARK ASSOCIATION,"ARBORETUM, BOTANICAL GARDEN, OR NATURE CENTER",MI,4,FALSE,2013,0
MICHIGAN HISTORIC PRESERVATION NETWORK,MICHIGAN HISTORIC PRESERVATION NETWORK,HISTORIC PRESERVATION,MI,4,FALSE,2013,22470469
MICHIGAN HISTORICAL MUSEUM,MICHIGAN CITY HISTORICAL SOCIETY INCORPORATED OLD LIGHTHOUS,HISTORIC PRESERVATION,MI,4,FALSE,2013,167788
MICHIGAN LEGACY ART PARK,MICHIGAN LEGACY ART PARK,HISTORIC PRESERVATION,MI,4,FALSE,2013,126349
MICHIGAN MILITARY HISTORY,LANSING AREA AFRICAN AMERICAN GENEALOGICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MICHIGAN MILITARY TECHNICAL HISTORICAL SOCIETY,MICHIGAN MILITARY TECHNICAL HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,24864
MICHIGAN MUSEUM OF SURVEYING,MICHIGAN SOCIETY OF REGISTERED LAND SURVEYORS FOUNDATION,GENERAL MUSEUM,MI,4,TRUE,2013,214650
MICHIGAN MUSIC HALL OF FAME,MICHIGAN MUSIC HALL OF FAME INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MICHIGAN ORAL HISTORY ASSOCIATION,MICHIGAN ORAL HISTORY ASSOCIATION,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MICHIGAN SCIENCE CENTER,MICHIGAN SCIENCE CENTER,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,MI,4,TRUE,2013,5368961
MICHIGAN SHIPWRECK RESEARCH ASSOCIATES,MICHIGAN SHIPWRECK RESEARCH ASSOCIATES,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MICHIGAN SOCIETY OF PROFESSIONAL SURVEYORS,MICHIGAN SOCIETY OF REGISTERED LAND SURVEYORS FOUNDATION,GENERAL MUSEUM,MI,4,TRUE,2013,214650
MICHIGAN SPORTS HALL OF FAME,MICHIGAN SPORTS HALL OF FAME INC,GENERAL MUSEUM,MI,4,TRUE,2013,177617
MICHIGAN TRAILS AND GREENWAYS ALLIANCE,MICHIGAN TRAILS AND GREENWAYS ALLIANCE,HISTORIC PRESERVATION,MI,4,FALSE,2013,86546
MICHIGAN TRANSIT MUSEUM,MICHIGAN TRANSIT MUSEUM,GENERAL MUSEUM,MI,4,TRUE,2013,23942
MICHILIMACKINAC HISTORICAL SOCIETY,MICHILIMACKINAC HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,80063
MID MICHIGAN CIVIL WAR MUSEUM,MID MICHIGAN CIVIL WAR MUSEUM INC,GENERAL MUSEUM,MI,4,TRUE,2013,0
MID-MICHIGAN CHILDREN'S MUSEUM,MID-MICHIGAN CHILDRENS MUSEUM,CHILDREN'S MUSEUM,MI,4,TRUE,2013,391400
MIDLAND EXPERIMENTAL AIRCRAFT ASSOCIATION,MIDLAND EXPERIMENTAL AIRCRAFT ASSOCIATON CHAPTER 1093,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MILAN AREA HISTORICAL SOCIETY,MILAN AREA HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MINERS MEMORIAL HERITAGE PARK,FRIENDS OF THE MINERS MEMORIAL HERITAGE PARK INC,HISTORIC PRESERVATION,MI,4,FALSE,2013,0
MODEL-T AUTOMOTIVE HERITAGE COMPLEX,MODEL-T AUTOMOTIVE HERITAGE COMPLEX INC,SCIENCE & TECHNOLOGY MUSEUM OR PLANETARIUM,MI,4,TRUE,2013,315550
MONROE COUNTY COUNCIL CIO SOCIAL & WELFARE ASSOCIATION,MONROE COUNTY COUNCIL CIO SOCIAL AND WELFARE ASSOCIATION,GENERAL MUSEUM,MI,4,TRUE,2013,15660
MONROE COUNTY HISTORICAL SOCIETY,MONROE COUNTY HISTORICAL SOCIETY,HISTORIC PRESERVATION,MI,4,FALSE,2013,455553
MOTORSPORTS MUSEUM AND HALL OF FAME,MOTORSPORTS MUSEUM & HALL OF FAME OF AMERICA FOUNDATION INC,GENERAL MUSEUM,MI,4,TRUE,2013,305850
MT. PLEASANT DISCOVERY MUSEUM,MOUNT PLEASANT DISCOVERY MUSEUM,CHILDREN'S MUSEUM,MI,4,TRUE,2013,133894
MUSEUM OF CONTEMPORARY ART DETROIT,UNIVERSITY OF DETROIT MERCY,ART MUSEUM,MI,4,TRUE,2013,149858972
